USER,COURSE_ID,SCORE
952742,BD0145EN,30.0
952742,HCC105EN,12.0
952742,DE0205EN,27.0
952742,DS0132EN,12.0
952742,DS0201EN,24.0
952742,BENTEST4,12.0
952742,CC0210EN,18.0
952742,PA0103EN,27.0
952742,HCC104EN,18.0
952742,TMP0105EN,48.0
952742,PA0107EN,27.0
952742,DB0113EN,18.0
952742,PA0109EN,18.0
952742,RP0103,21.0
952742,RP0103EN,21.0
952742,BD0212EN,48.0
952742,GPXX0IBEN,45.0
952742,SECM03EN,18.0
952742,SC0103EN,48.0
952742,TA0105,12.0
952742,SW0201EN,30.0
952742,TMP0106,15.0
952742,GPXX0BUBEN,24.0
952742,ST0201EN,18.0
952742,ST0301EN,18.0
952742,SW0101EN,30.0
952742,TMP0101EN,30.0
952742,DW0101EN,12.0
952742,BD0143EN,30.0
952742,GPXX04HEEN,18.0
952742,BD0141EN,30.0
952742,CO0401EN,21.0
952742,ML0122ENv1,27.0
952742,BD0151EN,27.0
952742,TA0106EN,39.0
952742,TMP107,27.0
952742,ML0111EN,12.0
952742,GPXX048OEN,12.0
952742,GPXX01DCEN,27.0
952742,GPXX04XJEN,12.0
952742,GPXX0JZ4EN,18.0
952742,GPXX0ZYVEN,18.0
952742,GPXX0ZMZEN,27.0
952742,GPXX0742EN,12.0
952742,GPXX01RYEN,18.0
952742,GPXX0YMEEN,24.0
952742,GPXX0Q8AEN,30.0
952742,TA0105EN,12.0
952742,GPXX0XFQEN,18.0
952742,GPXX07REN,18.0
952742,BC0202EN,12.0
952742,GPXX0725EN,18.0
952742,BC0201EN,12.0
952742,GPXX0MIIEN,18.0
952742,BD0223EN,30.0
952742,GPXX0435EN,18.0
952742,GPXX06ZLEN,18.0
952742,AI0111EN,12.0
952742,GPXX0LLEEN,27.0
952742,BD0121EN,30.0
952742,BD0135EN,27.0
952742,BD0133EN,21.0
952742,BD0131EN,30.0
952742,BD0115EN,30.0
952742,GPXX04V3EN,30.0
952742,GPXX0D14EN,33.0
952742,GPXX0HZ2EN,12.0
952742,BD0153EN,18.0
952742,DP0101EN,18.0
952742,BD0137EN,27.0
952742,ML0120EN,12.0
952742,CB0201EN,15.0
952742,GPXX0NHZEN,18.0
952742,GPXX0XENEN,12.0
952742,GPXX0HAAEN,12.0
952742,DA0201EN,18.0
952742,DJ0101EN,36.0
952742,CP0101EN,18.0
952742,DB0111EN,18.0
952742,DB0115EN,18.0
952742,COM001EN,12.0
952742,DA0151EN,21.0
952742,DS0107,15.0
952742,DS0110EN,15.0
952742,DX0107EN,15.0
952742,GPXX0KHHEN,27.0
952742,IT0101EN,12.0
952742,GPXX04P5EN,27.0
952742,ML0122ENv3,12.0
952742,GPXX0PG8EN,33.0
952742,ML0101EN,39.0
952742,ML0109EN,12.0
952742,GPXX0WTIEN,12.0
952742,GPXX0M6UEN,30.0
952742,GPXX097UEN,30.0
952742,CO0193EN,12.0
952742,GPXX0HC7EN,12.0
952742,GPXX04MXEN,18.0
952742,GPXX0UN5EN,12.0
952742,BD0221EN,24.0
952742,GPXX0TY1EN,45.0
952742,GPXX0T3CEN,27.0
952742,BD0123EN,27.0
952742,GPXX05RDEN,18.0
952742,DV0151EN,21.0
952742,ML0120ENv2,12.0
952742,RP0101EN,18.0
952742,GPXX0G31EN,27.0
952742,GPXX0KY1EN,33.0
952742,CC0150EN,18.0
952742,GPXX0QQ3EN,12.0
952742,GPXX0RQLEN,18.0
952742,ML0120ENv3,12.0
952742,SC0105EN,15.0
952742,excourse01,18.0
952742,excourse02,36.0
952742,excourse03,30.0
952742,excourse04,33.0
952742,excourse05,30.0
952742,excourse06,33.0
952742,excourse07,18.0
952742,excourse08,12.0
952742,excourse09,18.0
952742,excourse10,30.0
952742,excourse11,18.0
952742,excourse12,30.0
952742,excourse13,18.0
952742,excourse14,18.0
952742,excourse15,12.0
952742,excourse16,12.0
952742,excourse17,12.0
952742,excourse18,12.0
952742,excourse19,12.0
952742,excourse20,30.0
952742,excourse21,39.0
952742,excourse22,39.0
952742,excourse23,30.0
952742,excourse31,39.0
952742,excourse32,18.0
952742,excourse33,18.0
952742,excourse34,18.0
952742,excourse35,30.0
952742,excourse36,30.0
952742,excourse37,21.0
952742,excourse38,30.0
952742,excourse39,18.0
952742,excourse40,30.0
952742,excourse41,18.0
952742,excourse42,30.0
952742,excourse43,21.0
952742,excourse44,21.0
952742,excourse46,12.0
952742,excourse47,12.0
952742,excourse49,24.0
952742,excourse50,12.0
952742,excourse51,12.0
952742,excourse52,12.0
952742,excourse53,12.0
952742,excourse54,30.0
952742,excourse55,12.0
952742,excourse56,12.0
952742,excourse57,12.0
952742,excourse58,12.0
952742,excourse59,12.0
952742,excourse60,12.0
952742,excourse61,12.0
952742,excourse62,27.0
952742,excourse63,15.0
952742,excourse64,15.0
952742,excourse65,33.0
952742,excourse66,15.0
952742,excourse67,12.0
952742,excourse68,12.0
952742,excourse69,24.0
952742,excourse70,30.0
952742,excourse71,30.0
952742,excourse72,48.0
952742,excourse73,48.0
952742,excourse74,12.0
952742,excourse75,21.0
952742,excourse76,12.0
952742,excourse77,12.0
952742,excourse78,12.0
952742,excourse79,12.0
952742,excourse82,21.0
952742,excourse83,21.0
952742,excourse84,21.0
952742,excourse85,21.0
956089,ML0122EN,24.0
956089,DX0108EN,21.0
956089,GPXX0PICEN,12.0
956089,PA0103EN,12.0
956089,PA0107EN,12.0
956089,GPXX0IBEN,18.0
956089,ML0122ENv1,12.0
956089,BD0151EN,12.0
956089,TA0106EN,12.0
956089,TMP107,21.0
956089,GPXX01DCEN,12.0
956089,GPXX0ZMZEN,12.0
956089,GPXX0YMEEN,15.0
956089,GPXX0Q8AEN,18.0
956089,PA0101EN,12.0
956089,GPXX04V3EN,15.0
956089,GPXX0D14EN,18.0
956089,GPXX0KHHEN,12.0
956089,GPXX04P5EN,12.0
956089,GPXX0PG8EN,15.0
956089,ML0101ENv3,15.0
956089,GPXX0KY1EN,15.0
956089,excourse08,12.0
956089,excourse12,12.0
956089,excourse15,12.0
956089,excourse16,12.0
956089,excourse17,12.0
956089,excourse18,12.0
956089,excourse19,12.0
956089,excourse20,18.0
956089,excourse21,24.0
956089,excourse22,24.0
956089,excourse23,18.0
956089,excourse36,18.0
956089,excourse38,18.0
956089,excourse49,15.0
956089,excourse62,21.0
956089,excourse65,15.0
956675,ML0122EN,12.0
956675,DS0201EN,12.0
956675,PA0103EN,12.0
956675,PA0107EN,12.0
956675,GPXX0IBEN,12.0
956675,ML0122ENv1,12.0
956675,BD0151EN,12.0
956675,TA0106EN,12.0
956675,GPXX01DCEN,12.0
956675,GPXX0ZMZEN,12.0
956675,PA0101EN,12.0
956675,GPXX0KHHEN,12.0
956675,GPXX04P5EN,12.0
956675,ML0101EN,12.0
956675,excourse04,12.0
956675,excourse06,12.0
956675,excourse21,12.0
956675,excourse22,12.0
957960,TA0106EN,12.0
957960,excourse04,12.0
957960,excourse06,12.0
960871,ML0122EN,18.0
960871,DX0106EN,12.0
960871,DX0108EN,15.0
960871,DS0201EN,18.0
960871,PA0103EN,15.0
960871,PA0107EN,15.0
960871,GPXX0IBEN,15.0
960871,SW0201EN,12.0
960871,TMP0106,12.0
960871,SW0101EN,12.0
960871,ML0122ENv1,15.0
960871,BD0151EN,15.0
960871,TA0106EN,18.0
960871,TMP107,15.0
960871,GPXX01DCEN,15.0
960871,GPXX0ZMZEN,15.0
960871,PA0101EN,15.0
960871,GPXX04V3EN,12.0
960871,DS0107,12.0
960871,DS0110EN,12.0
960871,DX0107EN,12.0
960871,GPXX0KHHEN,15.0
960871,GPXX04P5EN,15.0
960871,GPXX0PG8EN,12.0
960871,ML0101EN,18.0
960871,RP0101EN,12.0
960871,GPXX0KY1EN,12.0
960871,SC0105EN,12.0
960871,excourse04,15.0
960871,excourse06,15.0
960871,excourse21,18.0
960871,excourse22,18.0
960871,excourse31,12.0
960871,excourse62,15.0
960871,excourse63,12.0
960871,excourse64,12.0
960871,excourse65,12.0
960871,excourse66,12.0
963178,ML0122EN,27.0
963178,RP0105EN,18.0
963178,DX0106EN,12.0
963178,WA0103EN,12.0
963178,DX0108EN,24.0
963178,GPXX0PICEN,12.0
963178,DE0205EN,12.0
963178,DS0201EN,12.0
963178,PA0103EN,15.0
963178,TMP0105EN,18.0
963178,PA0107EN,15.0
963178,PA0109EN,12.0
963178,BD0212EN,18.0
963178,GPXX0IBEN,27.0
963178,SC0103EN,18.0
963178,TMP0106,12.0
963178,ST0201EN,12.0
963178,ST0301EN,12.0
963178,TMP0101EN,15.0
963178,WA0101EN,12.0
963178,GPXX04HEEN,12.0
963178,ML0122ENv1,15.0
963178,BD0151EN,15.0
963178,TA0106EN,15.0
963178,TMP107,24.0
963178,GPXX01DCEN,15.0
963178,GPXX0JZ4EN,12.0
963178,GPXX0ZYVEN,12.0
963178,GPXX0ZMZEN,15.0
963178,GPXX0YMEEN,15.0
963178,GPXX0Q8AEN,24.0
963178,PA0101EN,15.0
963178,BD0223EN,12.0
963178,GPXX0435EN,12.0
963178,BD0135EN,12.0
963178,GPXX04V3EN,18.0
963178,GPXX0D14EN,21.0
963178,BD0211EN,18.0
963178,BD0153EN,12.0
963178,DP0101EN,12.0
963178,BD0137EN,12.0
963178,DA0201EN,12.0
963178,DJ0101EN,18.0
963178,CP0101EN,12.0
963178,DA0151EN,12.0
963178,DS0107,12.0
963178,DS0110EN,12.0
963178,DX0107EN,12.0
963178,GPXX0KHHEN,15.0
963178,GPXX04P5EN,15.0
963178,GPXX0PG8EN,24.0
963178,ML0101EN,27.0
963178,GPXX04MXEN,12.0
963178,GPXX0TY1EN,18.0
963178,BD0123EN,12.0
963178,GPXX05RDEN,12.0
963178,DV0151EN,12.0
963178,RP0101EN,12.0
963178,GPXX0G31EN,12.0
963178,GPXX0KY1EN,24.0
963178,SC0105EN,12.0
963178,excourse02,18.0
963178,excourse04,18.0
963178,excourse06,18.0
963178,excourse08,12.0
963178,excourse09,12.0
963178,excourse12,18.0
963178,excourse15,12.0
963178,excourse16,12.0
963178,excourse17,12.0
963178,excourse18,12.0
963178,excourse19,12.0
963178,excourse20,24.0
963178,excourse21,27.0
963178,excourse22,27.0
963178,excourse23,24.0
963178,excourse32,12.0
963178,excourse33,12.0
963178,excourse34,12.0
963178,excourse35,15.0
963178,excourse36,24.0
963178,excourse37,12.0
963178,excourse38,24.0
963178,excourse39,12.0
963178,excourse40,15.0
963178,excourse41,12.0
963178,excourse49,15.0
963178,excourse54,15.0
963178,excourse62,24.0
963178,excourse63,12.0
963178,excourse64,12.0
963178,excourse65,24.0
963178,excourse66,12.0
963178,excourse72,18.0
963178,excourse73,18.0
963178,excourse82,12.0
963178,excourse83,12.0
963178,excourse84,12.0
963178,excourse85,12.0
964237,ML0122EN,33.0
964237,RP0105EN,18.0
964237,DX0106EN,21.0
964237,DX0108EN,27.0
964237,GPXX0PICEN,12.0
964237,DS0201EN,15.0
964237,PA0103EN,21.0
964237,TMP0105EN,12.0
964237,PA0107EN,21.0
964237,BD0212EN,12.0
964237,GPXX0IBEN,30.0
964237,SC0103EN,12.0
964237,SW0201EN,12.0
964237,TMP0106,15.0
964237,SW0101EN,12.0
964237,TMP0101EN,15.0
964237,ML0122ENv1,21.0
964237,BD0151EN,21.0
964237,TA0106EN,21.0
964237,TMP107,27.0
964237,GPXX01DCEN,21.0
964237,GPXX0ZMZEN,21.0
964237,GPXX0YMEEN,18.0
964237,GPXX0Q8AEN,21.0
964237,PA0101EN,21.0
964237,GPXX04V3EN,18.0
964237,GPXX0D14EN,24.0
964237,BD0211EN,12.0
964237,DJ0101EN,12.0
964237,DA0151EN,15.0
964237,DS0107,15.0
964237,DS0110EN,15.0
964237,DX0107EN,15.0
964237,GPXX0KHHEN,21.0
964237,GPXX04P5EN,21.0
964237,GPXX0PG8EN,24.0
964237,ML0101EN,33.0
964237,GPXX0TY1EN,12.0
964237,DV0151EN,15.0
964237,GPXX0KY1EN,24.0
964237,SC0105EN,15.0
964237,excourse02,12.0
964237,excourse04,18.0
964237,excourse06,18.0
964237,excourse08,12.0
964237,excourse12,15.0
964237,excourse15,12.0
964237,excourse16,12.0
964237,excourse17,12.0
964237,excourse18,12.0
964237,excourse19,12.0
964237,excourse20,21.0
964237,excourse21,33.0
964237,excourse22,33.0
964237,excourse23,21.0
964237,excourse35,15.0
964237,excourse36,21.0
964237,excourse37,15.0
964237,excourse38,21.0
964237,excourse40,15.0
964237,excourse49,18.0
964237,excourse54,15.0
964237,excourse62,27.0
964237,excourse63,15.0
964237,excourse64,15.0
964237,excourse65,24.0
964237,excourse66,15.0
964237,excourse72,12.0
964237,excourse73,12.0
964237,excourse82,15.0
964237,excourse83,15.0
964237,excourse84,15.0
964237,excourse85,15.0
964624,RP0105EN,33.0
964624,GPXX06RFEN,15.0
964624,CC0271EN,15.0
964624,BD0145EN,30.0
964624,DE0205EN,15.0
964624,TMP0105EN,33.0
964624,DB0113EN,15.0
964624,RP0103,15.0
964624,RP0103EN,15.0
964624,BD0212EN,33.0
964624,SC0103EN,33.0
964624,GPXX0BUBEN,15.0
964624,BD0143EN,30.0
964624,BD0141EN,30.0
964624,TA0106EN,21.0
964624,GPXX01RYEN,15.0
964624,GPXX0XFQEN,15.0
964624,GPXX07REN,15.0
964624,GPXX0725EN,15.0
964624,GPXX0MIIEN,15.0
964624,BD0223EN,18.0
964624,GPXX06ZLEN,15.0
964624,GPXX0LLEEN,15.0
964624,BD0121EN,30.0
964624,BD0135EN,15.0
964624,BD0133EN,15.0
964624,BD0137EN,15.0
964624,GPXX0NHZEN,15.0
964624,DJ0101EN,18.0
964624,DB0111EN,15.0
964624,DB0115EN,15.0
964624,DB0151EN,30.0
964624,GPXX0M6UEN,30.0
964624,GPXX097UEN,30.0
964624,DS0301EN,15.0
964624,BD0221EN,15.0
964624,GPXX0TY1EN,18.0
964624,GPXX0T3CEN,15.0
964624,BD0123EN,15.0
964624,DB0101EN,15.0
964624,GPXX0G31EN,15.0
964624,GPXX0RQLEN,15.0
964624,excourse01,15.0
964624,excourse02,18.0
964624,excourse03,30.0
964624,excourse04,21.0
964624,excourse05,30.0
964624,excourse06,21.0
964624,excourse07,15.0
964624,excourse10,30.0
964624,excourse11,15.0
964624,excourse12,18.0
964624,excourse13,15.0
964624,excourse14,15.0
964624,excourse31,30.0
964624,excourse42,30.0
964624,excourse67,15.0
964624,excourse68,15.0
964624,excourse69,15.0
964624,excourse70,30.0
964624,excourse71,30.0
964624,excourse72,33.0
964624,excourse73,33.0
964624,excourse74,15.0
964624,excourse75,15.0
964624,excourse76,15.0
967436,ML0122EN,12.0
967436,PA0103EN,12.0
967436,PA0107EN,12.0
967436,GPXX0IBEN,12.0
967436,SW0201EN,18.0
967436,SW0101EN,18.0
967436,BD0151EN,12.0
967436,TA0106EN,12.0
967436,GPXX01DCEN,12.0
967436,GPXX0ZMZEN,12.0
967436,PA0101EN,12.0
967436,BC0202EN,12.0
967436,GPXX0D14EN,15.0
967436,CB0201EN,12.0
967436,GPXX0KHHEN,12.0
967436,GPXX04P5EN,12.0
967436,ML0101EN,12.0
967436,CC0150EN,12.0
967436,excourse21,12.0
967436,excourse22,12.0
968566,ML0122EN,18.0
968566,RP0105EN,15.0
968566,DX0108EN,12.0
968566,BD0145EN,12.0
968566,PA0103EN,12.0
968566,TMP0105EN,12.0
968566,PA0107EN,12.0
968566,BD0212EN,12.0
968566,GPXX0IBEN,12.0
968566,SC0103EN,12.0
968566,GPXX0BUBEN,12.0
968566,BD0143EN,12.0
968566,BD0141EN,12.0
968566,ML0122ENv1,12.0
968566,BD0151EN,12.0
968566,TA0106EN,18.0
968566,TMP107,12.0
968566,GPXX01DCEN,12.0
968566,GPXX0ZMZEN,12.0
968566,GPXX0YMEEN,12.0
968566,PA0101EN,12.0
968566,BD0121EN,12.0
968566,BD0131EN,12.0
968566,BD0115EN,12.0
968566,GPXX0D14EN,12.0
968566,BD0211EN,12.0
968566,DB0151EN,12.0
968566,GPXX0KHHEN,12.0
968566,GPXX04P5EN,12.0
968566,ML0101EN,18.0
968566,GPXX0M6UEN,12.0
968566,GPXX097UEN,12.0
968566,BD0221EN,12.0
968566,excourse03,12.0
968566,excourse04,12.0
968566,excourse05,12.0
968566,excourse06,12.0
968566,excourse10,12.0
968566,excourse12,12.0
968566,excourse21,18.0
968566,excourse22,18.0
968566,excourse31,12.0
968566,excourse42,12.0
968566,excourse49,12.0
968566,excourse62,12.0
968566,excourse69,12.0
968566,excourse70,12.0
968566,excourse71,12.0
968566,excourse72,12.0
968566,excourse73,12.0
968795,RP0105EN,33.0
968795,GPXX06RFEN,15.0
968795,CC0271EN,15.0
968795,BD0145EN,27.0
968795,DE0205EN,18.0
968795,TMP0105EN,33.0
968795,DB0113EN,15.0
968795,RP0103,15.0
968795,RP0103EN,15.0
968795,SC0103EN,33.0
968795,GPXX0BUBEN,12.0
968795,BD0143EN,27.0
968795,TA0106EN,15.0
968795,GPXX01RYEN,15.0
968795,GPXX0XFQEN,15.0
968795,GPXX07REN,15.0
968795,GPXX0725EN,15.0
968795,GPXX0MIIEN,15.0
968795,BD0223EN,18.0
968795,GPXX06ZLEN,15.0
968795,GPXX0LLEEN,15.0
968795,BD0121EN,27.0
968795,BD0135EN,18.0
968795,BD0133EN,15.0
968795,BD0115EN,27.0
968795,BD0137EN,18.0
968795,GPXX0NHZEN,15.0
968795,DJ0101EN,21.0
968795,DB0111EN,15.0
968795,DB0115EN,15.0
968795,DB0151EN,27.0
968795,BD0101EN,27.0
968795,GPXX0M6UEN,27.0
968795,GPXX097UEN,27.0
968795,DS0301EN,15.0
968795,BD0111EN,27.0
968795,BD0221EN,12.0
968795,GPXX0TY1EN,21.0
968795,GPXX0T3CEN,15.0
968795,BD0123EN,18.0
968795,GPXX0G31EN,18.0
968795,GPXX0RQLEN,15.0
968795,excourse01,15.0
968795,excourse02,21.0
968795,excourse03,27.0
968795,excourse04,18.0
968795,excourse05,27.0
968795,excourse06,18.0
968795,excourse07,15.0
968795,excourse10,27.0
968795,excourse11,15.0
968795,excourse12,18.0
968795,excourse13,15.0
968795,excourse14,15.0
968795,excourse31,27.0
968795,excourse42,27.0
968795,excourse67,12.0
968795,excourse68,12.0
968795,excourse69,12.0
968795,excourse70,27.0
968795,excourse71,27.0
968795,excourse72,33.0
968795,excourse73,33.0
968795,excourse74,12.0
968795,excourse75,15.0
968795,excourse76,12.0
969379,RP0105EN,30.0
969379,GPXX06RFEN,15.0
969379,CC0271EN,15.0
969379,BD0145EN,30.0
969379,DE0205EN,18.0
969379,TMP0105EN,30.0
969379,DB0113EN,15.0
969379,RP0103,15.0
969379,RP0103EN,15.0
969379,BD0212EN,30.0
969379,SC0103EN,30.0
969379,GPXX0BUBEN,15.0
969379,BD0143EN,30.0
969379,TA0106EN,15.0
969379,GPXX01RYEN,15.0
969379,GPXX0XFQEN,15.0
969379,GPXX07REN,15.0
969379,GPXX0725EN,15.0
969379,GPXX0MIIEN,15.0
969379,BD0223EN,15.0
969379,GPXX06ZLEN,15.0
969379,GPXX0LLEEN,15.0
969379,BD0135EN,18.0
969379,BD0133EN,18.0
969379,BD0211EN,30.0
969379,BD0137EN,18.0
969379,GPXX0NHZEN,15.0
969379,DJ0101EN,15.0
969379,DB0111EN,15.0
969379,DB0115EN,15.0
969379,DB0151EN,30.0
969379,BD0101EN,30.0
969379,GPXX0M6UEN,30.0
969379,GPXX097UEN,30.0
969379,DS0301EN,15.0
969379,BD0221EN,15.0
969379,GPXX0TY1EN,15.0
969379,GPXX0T3CEN,15.0
969379,BD0123EN,18.0
969379,DB0101EN,15.0
969379,GPXX0G31EN,18.0
969379,GPXX0RQLEN,15.0
969379,excourse01,15.0
969379,excourse02,15.0
969379,excourse03,30.0
969379,excourse04,15.0
969379,excourse05,30.0
969379,excourse06,15.0
969379,excourse07,15.0
969379,excourse10,30.0
969379,excourse11,15.0
969379,excourse12,15.0
969379,excourse13,15.0
969379,excourse14,15.0
969379,excourse31,30.0
969379,excourse42,30.0
969379,excourse67,15.0
969379,excourse68,15.0
969379,excourse69,15.0
969379,excourse70,30.0
969379,excourse71,30.0
969379,excourse72,30.0
969379,excourse73,30.0
969379,excourse74,15.0
969379,excourse75,18.0
969379,excourse76,15.0
969644,ML0122EN,12.0
969644,WA0103EN,12.0
969644,DS0201EN,12.0
969644,TMP0105EN,12.0
969644,BD0212EN,12.0
969644,GPXX0IBEN,15.0
969644,SC0103EN,12.0
969644,SW0101EN,12.0
969644,TA0106EN,12.0
969644,GPXX04V3EN,12.0
969644,BD0211EN,12.0
969644,GPXX0PG8EN,12.0
969644,ML0101EN,12.0
969644,GPXX0TY1EN,15.0
969644,GPXX0KY1EN,12.0
969644,excourse21,12.0
969644,excourse22,12.0
969644,excourse31,12.0
969644,excourse65,12.0
969644,excourse72,12.0
969644,excourse73,12.0
970895,ML0122EN,18.0
970895,DX0106EN,21.0
970895,GPXX06RFEN,27.0
970895,CC0271EN,36.0
970895,WA0103EN,27.0
970895,BD0145EN,54.0
970895,DE0205EN,30.0
970895,DS0201EN,15.0
970895,CC0210EN,12.0
970895,PA0103EN,15.0
970895,HCC104EN,12.0
970895,TMP0105EN,72.0
970895,PA0107EN,15.0
970895,DB0113EN,27.0
970895,PA0109EN,18.0
970895,RP0103,42.0
970895,GPXX0IBEN,33.0
970895,SECM03EN,12.0
970895,SC0103EN,72.0
970895,RP0151EN,15.0
970895,SW0201EN,21.0
970895,GPXX0BUBEN,36.0
970895,ST0201EN,18.0
970895,ST0301EN,18.0
970895,SW0101EN,21.0
970895,TMP0101EN,27.0
970895,BD0143EN,54.0
970895,GPXX04HEEN,18.0
970895,CO0401EN,12.0
970895,ML0122ENv1,15.0
970895,BD0151EN,15.0
970895,TA0106EN,42.0
970895,GPXX01DCEN,15.0
970895,GPXX0JZ4EN,18.0
970895,GPXX0ZYVEN,18.0
970895,GPXX0ZMZEN,15.0
970895,GPXX01RYEN,27.0
970895,GPXX0YMEEN,12.0
970895,GPXX0Q8AEN,21.0
970895,GPXX0XFQEN,27.0
970895,GPXX07REN,27.0
970895,PA0101EN,15.0
970895,GPXX0725EN,27.0
970895,GPXX0MIIEN,27.0
970895,GPXX0435EN,18.0
970895,GPXX06ZLEN,27.0
970895,GPXX0LLEEN,36.0
970895,BD0121EN,54.0
970895,BD0135EN,30.0
970895,BD0133EN,30.0
970895,GPXX04V3EN,15.0
970895,GPXX0D14EN,15.0
970895,ST0101EN,18.0
970895,BD0153EN,18.0
970895,DP0101EN,18.0
970895,BD0137EN,30.0
970895,GPXX0NHZEN,27.0
970895,CO0301EN,12.0
970895,DA0201EN,18.0
970895,DJ0101EN,45.0
970895,CP0101EN,18.0
970895,DB0111EN,27.0
970895,DB0115EN,27.0
970895,DA0151EN,33.0
970895,DB0151EN,54.0
970895,GPXX0KHHEN,15.0
970895,GPXX04P5EN,15.0
970895,GPXX0PG8EN,24.0
970895,ML0101EN,18.0
970895,DA0101EN,21.0
970895,GPXX0M6UEN,54.0
970895,GPXX097UEN,54.0
970895,GPXX04MXEN,18.0
970895,DS0301EN,27.0
970895,BD0221EN,36.0
970895,GPXX0TY1EN,54.0
970895,GPXX0T3CEN,36.0
970895,BD0123EN,30.0
970895,DB0101EN,27.0
970895,GPXX05RDEN,18.0
970895,DV0101EN,21.0
970895,ML0103EN,18.0
970895,GPXX0G31EN,30.0
970895,GPXX0KY1EN,24.0
970895,CC0150EN,12.0
970895,GPXX0RQLEN,27.0
970895,excourse01,27.0
970895,excourse02,45.0
970895,excourse03,54.0
970895,excourse04,33.0
970895,excourse05,54.0
970895,excourse06,33.0
970895,excourse07,27.0
970895,excourse09,18.0
970895,excourse10,54.0
970895,excourse11,27.0
970895,excourse12,30.0
970895,excourse13,27.0
970895,excourse14,27.0
970895,excourse20,21.0
970895,excourse21,18.0
970895,excourse22,18.0
970895,excourse23,21.0
970895,excourse31,63.0
970895,excourse32,18.0
970895,excourse33,18.0
970895,excourse34,18.0
970895,excourse35,27.0
970895,excourse36,21.0
970895,excourse37,33.0
970895,excourse38,21.0
970895,excourse39,18.0
970895,excourse40,27.0
970895,excourse41,18.0
970895,excourse42,54.0
970895,excourse43,12.0
970895,excourse44,12.0
970895,excourse49,12.0
970895,excourse54,27.0
970895,excourse65,24.0
970895,excourse67,27.0
970895,excourse68,27.0
970895,excourse69,36.0
970895,excourse70,54.0
970895,excourse71,54.0
970895,excourse72,72.0
970895,excourse73,72.0
970895,excourse74,27.0
970895,excourse75,30.0
970895,excourse76,27.0
970895,excourse80,15.0
970895,excourse81,15.0
970895,excourse82,33.0
970895,excourse83,33.0
970895,excourse84,33.0
970895,excourse85,33.0
970895,excourse86,15.0
973663,ML0122EN,40.0
973663,RP0105EN,36.0
973663,DX0106EN,20.0
973663,GPXX06RFEN,18.0
973663,CC0271EN,21.0
973663,DX0108EN,20.0
973663,DAI101EN,20.0
973663,HCC105EN,20.0
973663,DE0205EN,21.0
973663,DS0132EN,20.0
973663,DS0201EN,17.0
973663,BENTEST4,20.0
973663,PA0103EN,34.0
973663,TMP0105EN,30.0
973663,PA0107EN,34.0
973663,DB0113EN,18.0
973663,RP0103,24.0
973663,BD0212EN,30.0
973663,GPXX0IBEN,34.0
973663,SC0103EN,30.0
973663,TA0105,20.0
973663,TMP0106,14.0
973663,GPXX0BUBEN,32.0
973663,SW0101EN,26.0
973663,TMP0101EN,20.0
973663,DW0101EN,20.0
973663,BD0143EN,30.0
973663,BD0141EN,30.0
973663,BD0151EN,34.0
973663,TA0106EN,46.0
973663,TMP107,20.0
973663,ML0111EN,20.0
973663,GPXX048OEN,20.0
973663,GPXX01DCEN,34.0
973663,GPXX04XJEN,20.0
973663,GPXX0ZMZEN,34.0
973663,GPXX0742EN,20.0
973663,GPXX01RYEN,18.0
973663,GPXX0YMEEN,26.0
973663,TA0105EN,20.0
973663,GPXX0XFQEN,18.0
973663,GPXX07REN,18.0
973663,GPXX0725EN,18.0
973663,GPXX0MIIEN,18.0
973663,BD0223EN,12.0
973663,GPXX06ZLEN,18.0
973663,AI0111EN,20.0
973663,GPXX0LLEEN,21.0
973663,BD0121EN,30.0
973663,BD0135EN,21.0
973663,BD0133EN,15.0
973663,GPXX04V3EN,12.0
973663,GPXX0D14EN,29.0
973663,BD0211EN,30.0
973663,BD0137EN,21.0
973663,ML0120EN,20.0
973663,CB0201EN,23.0
973663,GPXX0NHZEN,18.0
973663,GPXX0XENEN,20.0
973663,DJ0101EN,18.0
973663,DB0111EN,18.0
973663,DB0115EN,18.0
973663,DB0151EN,30.0
973663,DS0107,14.0
973663,DS0110EN,14.0
973663,DX0107EN,14.0
973663,DS0103EN,14.0
973663,GPXX0KHHEN,34.0
973663,IT0101EN,20.0
973663,GPXX04P5EN,34.0
973663,ML0122ENv3,20.0
973663,GPXX0PG8EN,14.0
973663,ML0101ENv3,26.0
973663,GPXX0WTIEN,20.0
973663,GPXX0M6UEN,30.0
973663,GPXX097UEN,30.0
973663,GPXX0HC7EN,20.0
973663,DS0101EN,14.0
973663,DS0301EN,18.0
973663,BD0111EN,30.0
973663,GPXX0UN5EN,20.0
973663,BD0221EN,32.0
973663,GPXX0TY1EN,21.0
973663,GPXX0T3CEN,21.0
973663,BD0123EN,21.0
973663,ML0120ENv2,20.0
973663,RP0101EN,20.0
973663,GPXX0G31EN,21.0
973663,GPXX0KY1EN,14.0
973663,GPXX0RQLEN,18.0
973663,ML0120ENv3,20.0
973663,SC0105EN,14.0
973663,excourse01,18.0
973663,excourse02,18.0
973663,excourse03,30.0
973663,excourse04,32.0
973663,excourse05,30.0
973663,excourse06,32.0
973663,excourse07,18.0
973663,excourse10,30.0
973663,excourse11,18.0
973663,excourse12,24.0
973663,excourse13,18.0
973663,excourse14,18.0
