doc_index,doc_id,token,bow
234,excourse21,methods,3
234,excourse21,different,1
234,excourse21,introduce,2
234,excourse21,end,2
234,excourse21,understanding,1
234,excourse21,validation,1
234,excourse21,mining,1
234,excourse21,clustering,2
234,excourse21,tutorial,1
234,excourse21,building,1
234,excourse21,descriptive,1
234,excourse21,statistics,2
234,excourse21,advanced,1
234,excourse21,students,1
234,excourse21,text,1
234,excourse21,identify,2
234,excourse21,modelling,1
234,excourse21,process,1
234,excourse21,apply,2
234,excourse21,limitations,1
234,excourse21,task,1
234,excourse21,features,1
234,excourse21,predictive,3
234,excourse21,representation,1
234,excourse21,code,1
234,excourse21,cross,1
234,excourse21,write,1
234,excourse21,techniques,2
234,excourse21,start,1
234,excourse21,able,2
234,excourse21,difference,1
234,excourse21,technique,2
234,excourse21,related,1
234,excourse21,dimensionality,1
234,excourse21,supervised,2
234,excourse21,unsupervised,1
234,excourse21,issues,1
234,excourse21,meet,1
234,excourse21,look,1
234,excourse21,learner,1
234,excourse21,learners,1
234,excourse21,applied,5
234,excourse21,approaches,1
234,excourse21,carry,1
234,excourse21,charting,1
234,excourse21,clusters,1
234,excourse21,described,1
234,excourse21,discussed,1
234,excourse21,discussion,1
234,excourse21,e,1
234,excourse21,engineer,1
234,excourse21,ensembles,1
234,excourse21,evaluating,1
234,excourse21,focusing,1
234,excourse21,g,1
234,excourse21,generalizability,1
234,excourse21,issue,1
234,excourse21,overfitting,1
234,excourse21,particular,1
234,excourse21,plotting,1
234,excourse21,practical,1
234,excourse21,scikit,2
234,excourse21,tackled,1
234,excourse21,taken,1
234,excourse21,toolkit,1
235,excourse22,data,8
235,excourse22,take,1
235,excourse22,use,1
235,excourse22,course,4
235,excourse22,including,1
235,excourse22,learning,1
235,excourse22,machine,1
235,excourse22,network,1
235,excourse22,popular,1
235,excourse22,using,1
235,excourse22,analysis,2
235,excourse22,run,1
235,excourse22,introduction,1
235,excourse22,science,3
235,excourse22,basic,1
235,excourse22,basics,1
235,excourse22,social,1
235,excourse22,python,9
235,excourse22,introduce,3
235,excourse22,end,1
235,excourse22,functions,1
235,excourse22,mining,1
235,excourse22,programming,2
235,excourse22,environment,1
235,excourse22,statistical,1
235,excourse22,courses,1
235,excourse22,dataframe,1
235,excourse22,students,1
235,excourse22,fundamental,1
235,excourse22,library,2
235,excourse22,structures,1
235,excourse22,tables,1
235,excourse22,pandas,1
235,excourse22,representation,1
235,excourse22,techniques,2
235,excourse22,able,1
235,excourse22,files,1
235,excourse22,tutorials,1
235,excourse22,learner,1
235,excourse22,clean,1
235,excourse22,cleaning,1
235,excourse22,manipulation,1
235,excourse22,series,1
235,excourse22,reading,1
235,excourse22,manipulate,1
235,excourse22,applied,5
235,excourse22,charting,1
235,excourse22,plotting,1
235,excourse22,taken,1
235,excourse22,abstraction,1
235,excourse22,analyses,1
235,excourse22,central,1
235,excourse22,csv,1
235,excourse22,groupby,1
235,excourse22,inferential,1
235,excourse22,manipulating,1
235,excourse22,merge,1
235,excourse22,pivot,1
235,excourse22,tabular,1
236,excourse23,data,9
236,excourse23,learn,1
236,excourse23,use,1
236,excourse23,course,2
236,excourse23,libraries,1
236,excourse23,using,2
236,excourse23,analysis,2
236,excourse23,provides,2
236,excourse23,introduction,1
236,excourse23,science,1
236,excourse23,basic,3
236,excourse23,python,2
236,excourse23,world,1
236,excourse23,concepts,1
236,excourse23,skills,1
236,excourse23,students,2
236,excourse23,frames,1
236,excourse23,real,1
236,excourse23,questions,1
236,excourse23,pandas,1
236,excourse23,techniques,1
236,excourse23,visualization,1
236,excourse23,loading,1
236,excourse23,querying,1
236,excourse23,gain,1
236,excourse23,introduced,1
236,excourse23,aggregation,1
236,excourse23,answer,1
236,excourse23,inspecting,1
236,excourse23,joining,1
236,excourse23,matplotlib,1
236,excourse23,numpy,1
236,excourse23,summarization,1
237,excourse24,cloud,23
237,excourse24,found,1
237,excourse24,learn,1
237,excourse24,services,1
237,excourse24,case,2
237,excourse24,course,5
237,excourse24,google,1
237,excourse24,ibm,4
237,excourse24,including,1
237,excourse24,large,1
237,excourse24,models,2
237,excourse24,public,1
237,excourse24,understand,1
237,excourse24,microservices,1
237,excourse24,computing,11
237,excourse24,familiar,1
237,excourse24,application,1
237,excourse24,introduction,2
237,excourse24,native,1
237,excourse24,security,1
237,excourse24,working,1
237,excourse24,digital,1
237,excourse24,hands,1
237,excourse24,basics,1
237,excourse24,service,3
237,excourse24,cover,1
237,excourse24,different,1
237,excourse24,file,1
237,excourse24,storage,1
237,excourse24,hybrid,2
237,excourse24,introduce,1
237,excourse24,concepts,2
237,excourse24,introduces,1
237,excourse24,key,1
237,excourse24,end,1
237,excourse24,understanding,1
237,excourse24,serverless,1
237,excourse24,times,1
237,excourse24,programming,1
237,excourse24,field,1
237,excourse24,foundational,2
237,excourse24,knowledge,1
237,excourse24,core,2
237,excourse24,history,1
237,excourse24,student,1
237,excourse24,becoming,1
237,excourse24,gained,1
237,excourse24,various,1
237,excourse24,experience,2
237,excourse24,job,1
237,excourse24,business,2
237,excourse24,information,1
237,excourse24,technology,1
237,excourse24,components,1
237,excourse24,monitoring,1
237,excourse24,variety,1
237,excourse24,start,1
237,excourse24,essential,1
237,excourse24,analyst,1
237,excourse24,practices,1
237,excourse24,created,1
237,excourse24,account,1
237,excourse24,manager,1
237,excourse24,career,1
237,excourse24,emerging,1
237,excourse24,devops,1
237,excourse24,modernization,1
237,excourse24,multicloud,1
237,excourse24,wants,2
237,excourse24,terminology,1
237,excourse24,badge,3
237,excourse24,earn,1
237,excourse24,trends,1
237,excourse24,object,1
237,excourse24,gain,1
237,excourse24,practitioner,2
237,excourse24,required,1
237,excourse24,become,2
237,excourse24,look,1
237,excourse24,characteristics,1
237,excourse24,deployment,1
237,excourse24,roles,1
237,excourse24,industry,2
237,excourse24,e,1
237,excourse24,engineer,1
237,excourse24,g,1
237,excourse24,audiences,1
237,excourse24,aws,1
237,excourse24,block,1
237,excourse24,cdn,1
237,excourse24,com,1
237,excourse24,completion,1
237,excourse24,definition,1
237,excourse24,eligible,1
237,excourse24,emergent,1
237,excourse24,enabled,1
237,excourse24,etc,1
237,excourse24,executive,1
237,excourse24,go,1
237,excourse24,grounding,1
237,excourse24,https,1
237,excourse24,iaas,1
237,excourse24,infrastructure,1
237,excourse24,makes,1
237,excourse24,microsoft,1
237,excourse24,networking,1
237,excourse24,offer,1
237,excourse24,org,1
237,excourse24,paas,1
237,excourse24,perspective,1
237,excourse24,prior,1
237,excourse24,private,1
237,excourse24,prominent,1
237,excourse24,providers,1
237,excourse24,provisioning,1
237,excourse24,require,1
237,excourse24,saas,1
237,excourse24,someone,1
237,excourse24,studies,1
237,excourse24,suitable,1
237,excourse24,usecases,1
237,excourse24,verticals,1
237,excourse24,vms,1
237,excourse24,www,1
237,excourse24,youracclaim,1
238,excourse25,cloud,9
238,excourse25,services,2
238,excourse25,models,1
238,excourse25,several,1
238,excourse25,supports,1
238,excourse25,computing,5
238,excourse25,managed,1
238,excourse25,basics,3
238,excourse25,different,1
238,excourse25,storage,1
238,excourse25,scenarios,1
238,excourse25,welcome,1
238,excourse25,explore,1
238,excourse25,next,1
238,excourse25,platforms,1
238,excourse25,future,1
238,excourse25,weeks,1
238,excourse25,compare,1
238,excourse25,discuss,2
238,excourse25,deployment,1
238,excourse25,delve,1
238,excourse25,infrastructure,1
238,excourse25,azure,1
238,excourse25,delivered,1
238,excourse25,economics,1
238,excourse25,hosting,1
238,excourse25,last,1
238,excourse25,levels,1
239,excourse26,build,2
239,excourse26,cloud,5
239,excourse26,data,2
239,excourse26,learn,2
239,excourse26,course,4
239,excourse26,including,1
239,excourse26,learning,1
239,excourse26,machine,1
239,excourse26,using,1
239,excourse26,computing,4
239,excourse26,framework,1
239,excourse26,scale,2
239,excourse26,science,1
239,excourse26,development,1
239,excourse26,first,1
239,excourse26,project,1
239,excourse26,python,1
239,excourse26,applying,1
239,excourse26,pipelines,1
239,excourse26,software,1
239,excourse26,serverless,1
239,excourse26,s3,1
239,excourse26,portfolio,1
239,excourse26,linux,1
239,excourse26,virtual,1
239,excourse26,building,2
239,excourse26,foundational,1
239,excourse26,level,2
239,excourse26,skills,1
239,excourse26,students,2
239,excourse26,welcome,1
239,excourse26,projects,2
239,excourse26,technology,1
239,excourse26,interested,1
239,excourse26,code,1
239,excourse26,techniques,1
239,excourse26,ideal,1
239,excourse26,engineering,1
239,excourse26,useful,1
239,excourse26,machines,1
239,excourse26,beginner,1
239,excourse26,specialization,1
239,excourse26,foundations,1
239,excourse26,aws,2
239,excourse26,infrastructure,1
239,excourse26,agile,1
239,excourse26,beginners,1
239,excourse26,github,1
239,excourse26,global,1
239,excourse26,hosted,1
239,excourse26,hugo,1
239,excourse26,infrastructures,1
239,excourse26,intermediate,2
239,excourse26,involving,1
239,excourse26,solutions,1
239,excourse26,website,1
239,excourse26,websites,1
240,excourse27,cloud,3
240,excourse27,learn,1
240,excourse27,course,1
240,excourse27,scalability,1
240,excourse27,systems,3
240,excourse27,using,2
240,excourse27,computing,4
240,excourse27,distributed,4
240,excourse27,used,2
240,excourse27,open,1
240,excourse27,get,1
240,excourse27,hands,1
240,excourse27,common,1
240,excourse27,exercises,1
240,excourse27,work,1
240,excourse27,concepts,5
240,excourse27,key,1
240,excourse27,source,1
240,excourse27,include,1
240,excourse27,algorithms,3
240,excourse27,built,1
240,excourse27,language,1
240,excourse27,programming,2
240,excourse27,set,1
240,excourse27,core,1
240,excourse27,leading,1
240,excourse27,today,1
240,excourse27,experience,1
240,excourse27,fundamental,1
240,excourse27,mapreduce,1
240,excourse27,areas,1
240,excourse27,know,1
240,excourse27,features,1
240,excourse27,implement,1
240,excourse27,code,1
240,excourse27,programs,1
240,excourse27,provided,2
240,excourse27,techniques,1
240,excourse27,template,1
240,excourse27,nosql,1
240,excourse27,design,1
240,excourse27,required,1
240,excourse27,companies,1
240,excourse27,part,1
240,excourse27,value,1
240,excourse27,assignments,1
240,excourse27,dirty,1
240,excourse27,industry,1
240,excourse27,prior,1
240,excourse27,academia,1
240,excourse27,c++,2
240,excourse27,centered,1
240,excourse27,classical,1
240,excourse27,clouds,1
240,excourse27,homework,1
240,excourse27,interviews,1
240,excourse27,managers,1
240,excourse27,philosophies,1
240,excourse27,researchers,1
240,excourse27,stores,1
240,excourse27,trending,1
241,excourse28,build,1
241,excourse28,cloud,5
241,excourse28,data,1
241,excourse28,learn,1
241,excourse28,course,3
241,excourse28,designed,1
241,excourse28,models,2
241,excourse28,computing,4
241,excourse28,introduction,1
241,excourse28,working,1
241,excourse28,hands,1
241,excourse28,analytics,1
241,excourse28,fundamentals,1
241,excourse28,service,1
241,excourse28,role,1
241,excourse28,common,1
241,excourse28,concepts,1
241,excourse28,understanding,1
241,excourse28,wide,1
241,excourse28,critical,1
241,excourse28,knowledge,1
241,excourse28,opportunity,1
241,excourse28,skills,1
241,excourse28,core,1
241,excourse28,overview,1
241,excourse28,topics,1
241,excourse28,relevant,1
241,excourse28,many,1
241,excourse28,configure,1
241,excourse28,variety,1
241,excourse28,account,1
241,excourse28,covers,1
241,excourse28,give,1
241,excourse28,introduced,1
241,excourse28,begin,1
241,excourse28,review,1
241,excourse28,material,1
241,excourse28,deployment,1
241,excourse28,aims,1
241,excourse28,prepare,1
241,excourse28,series,1
241,excourse28,go,1
241,excourse28,offers,1
241,excourse28,primary,1
241,excourse28,second,1
242,excourse29,cloud,3
242,excourse29,learn,1
242,excourse29,course,1
242,excourse29,scalability,1
242,excourse29,systems,3
242,excourse29,using,2
242,excourse29,computing,4
242,excourse29,distributed,4
242,excourse29,used,2
242,excourse29,open,1
242,excourse29,get,1
242,excourse29,hands,1
242,excourse29,common,1
242,excourse29,exercises,1
242,excourse29,work,1
242,excourse29,concepts,5
242,excourse29,key,1
242,excourse29,source,1
242,excourse29,include,1
242,excourse29,algorithms,3
242,excourse29,built,1
242,excourse29,language,1
242,excourse29,programming,2
242,excourse29,set,1
242,excourse29,core,1
242,excourse29,leading,1
242,excourse29,today,1
242,excourse29,experience,1
242,excourse29,fundamental,1
242,excourse29,mapreduce,1
242,excourse29,areas,1
242,excourse29,know,1
242,excourse29,features,1
242,excourse29,implement,1
242,excourse29,code,1
242,excourse29,programs,1
242,excourse29,provided,2
242,excourse29,techniques,1
242,excourse29,template,1
242,excourse29,nosql,1
242,excourse29,design,1
242,excourse29,required,1
242,excourse29,companies,1
242,excourse29,part,1
242,excourse29,value,1
242,excourse29,assignments,1
242,excourse29,dirty,1
242,excourse29,industry,1
242,excourse29,prior,1
242,excourse29,academia,1
242,excourse29,c++,2
242,excourse29,centered,1
242,excourse29,classical,1
242,excourse29,clouds,1
242,excourse29,homework,1
242,excourse29,interviews,1
242,excourse29,managers,1
242,excourse29,philosophies,1
242,excourse29,researchers,1
242,excourse29,stores,1
242,excourse29,trending,1
243,excourse30,cloud,17
243,excourse30,data,3
243,excourse30,services,2
243,excourse30,based,1
243,excourse30,course,4
243,excourse30,designed,1
243,excourse30,google,1
243,excourse30,including,2
243,excourse30,platform,1
243,excourse30,solution,1
243,excourse30,systems,4
243,excourse30,big,4
243,excourse30,computing,8
243,excourse30,containers,1
243,excourse30,docker,1
243,excourse30,first,3
243,excourse30,started,1
243,excourse30,comprehensive,1
243,excourse30,service,5
243,excourse30,world,1
243,excourse30,json,1
243,excourse30,cover,3
243,excourse30,file,1
243,excourse30,load,1
243,excourse30,storage,4
243,excourse30,introduce,2
243,excourse30,concepts,1
243,excourse30,introduces,1
243,excourse30,software,1
243,excourse30,applications,3
243,excourse30,serverless,1
243,excourse30,hdfs,1
243,excourse30,virtual,2
243,excourse30,environment,1
243,excourse30,focus,2
243,excourse30,level,2
243,excourse30,move,1
243,excourse30,mobile,1
243,excourse30,three,3
243,excourse30,fundamental,1
243,excourse30,welcome,1
243,excourse30,hive,1
243,excourse30,face,1
243,excourse30,information,1
243,excourse30,results,1
243,excourse30,backend,1
243,excourse30,technology,1
243,excourse30,many,1
243,excourse30,deeper,1
243,excourse30,ways,1
243,excourse30,impact,1
243,excourse30,offering,2
243,excourse30,covers,1
243,excourse30,enterprise,1
243,excourse30,options,1
243,excourse30,give,1
243,excourse30,machines,1
243,excourse30,object,1
243,excourse30,two,3
243,excourse30,architectures,2
243,excourse30,offerings,1
243,excourse30,technologies,2
243,excourse30,part,2
243,excourse30,come,1
243,excourse30,four,1
243,excourse30,finish,1
243,excourse30,physical,1
243,excourse30,lectures,1
243,excourse30,series,1
243,excourse30,foundations,1
243,excourse30,multitude,1
243,excourse30,concept,3
243,excourse30,discussion,1
243,excourse30,infrastructure,3
243,excourse30,microsoft,1
243,excourse30,providers,1
243,excourse30,economics,1
243,excourse30,amazon,1
243,excourse30,archival,1
243,excourse30,balancing,1
243,excourse30,ceph,1
243,excourse30,change,1
243,excourse30,comparing,1
243,excourse30,comprise,1
243,excourse30,defined,1
243,excourse30,drives,1
243,excourse30,dropbox,1
243,excourse30,hard,1
243,excourse30,introducing,1
243,excourse30,jvm,1
243,excourse30,kubernates,1
243,excourse30,maas,1
243,excourse30,major,2
243,excourse30,metal,1
243,excourse30,middleware,1
243,excourse30,modern,1
243,excourse30,moves,1
243,excourse30,organize,1
243,excourse30,provisioned,1
243,excourse30,pure,1
243,excourse30,revolution,1
243,excourse30,rpc,1
243,excourse30,special,1
243,excourse30,talk,1
243,excourse30,view,1
243,excourse30,virtualization,2
243,excourse30,week,7
243,excourse30,wraps,1
243,excourse30,years,1
244,excourse31,cloud,7
244,excourse31,data,13
244,excourse31,program,1
244,excourse31,use,3
244,excourse31,caffe,1
244,excourse31,complex,1
244,excourse31,course,5
244,excourse31,deep,1
244,excourse31,designed,1
244,excourse31,including,4
244,excourse31,large,1
244,excourse31,learning,4
244,excourse31,machine,2
244,excourse31,one,2
244,excourse31,problems,1
244,excourse31,processing,2
244,excourse31,support,1
244,excourse31,supports,1
244,excourse31,system,2
244,excourse31,systems,4
244,excourse31,tensor,1
244,excourse31,theano,1
244,excourse31,time,1
244,excourse31,using,1
244,excourse31,analysis,1
244,excourse31,big,4
244,excourse31,computing,4
244,excourse31,distributed,5
244,excourse31,scale,1
244,excourse31,spark,7
244,excourse31,used,4
244,excourse31,application,1
244,excourse31,database,2
244,excourse31,comprehensive,1
244,excourse31,analytics,4
244,excourse31,base,1
244,excourse31,topic,1
244,excourse31,world,1
244,excourse31,cover,1
244,excourse31,file,1
244,excourse31,hadoop,2
244,excourse31,show,1
244,excourse31,sql,2
244,excourse31,storage,1
244,excourse31,introduce,2
244,excourse31,introduces,3
244,excourse31,key,1
244,excourse31,applications,9
244,excourse31,algorithms,1
244,excourse31,hbase,1
244,excourse31,hdfs,1
244,excourse31,latency,1
244,excourse31,low,1
244,excourse31,memory,1
244,excourse31,mesos,1
244,excourse31,streaming,4
244,excourse31,wide,1
244,excourse31,performance,1
244,excourse31,programming,1
244,excourse31,databases,2
244,excourse31,environment,1
244,excourse31,move,1
244,excourse31,operations,1
244,excourse31,ecosystem,1
244,excourse31,graph,2
244,excourse31,three,1
244,excourse31,mapreduce,1
244,excourse31,real,1
244,excourse31,welcome,1
244,excourse31,model,1
244,excourse31,industries,1
244,excourse31,information,2
244,excourse31,scalable,2
244,excourse31,ml,1
244,excourse31,frameworks,1
244,excourse31,technology,1
244,excourse31,next,1
244,excourse31,many,1
244,excourse31,consensus,2
244,excourse31,exploring,2
244,excourse31,graphx,1
244,excourse31,yahoo,1
244,excourse31,examples,2
244,excourse31,zookeeper,1
244,excourse31,variety,1
244,excourse31,ways,1
244,excourse31,start,1
244,excourse31,yarn,1
244,excourse31,messaging,1
244,excourse31,presents,1
244,excourse31,powerful,1
244,excourse31,continue,3
244,excourse31,nosql,1
244,excourse31,form,1
244,excourse31,static,1
244,excourse31,informed,1
244,excourse31,high,1
244,excourse31,give,1
244,excourse31,publish,1
244,excourse31,two,3
244,excourse31,architectures,1
244,excourse31,mllib,1
244,excourse31,technologies,1
244,excourse31,kafka,1
244,excourse31,discuss,1
244,excourse31,presentation,2
244,excourse31,queries,1
244,excourse31,uses,1
244,excourse31,operating,1
244,excourse31,part,2
244,excourse31,value,1
244,excourse31,connecting,1
244,excourse31,focuses,1
244,excourse31,four,2
244,excourse31,finish,2
244,excourse31,present,2
244,excourse31,consistency,1
244,excourse31,eventual,1
244,excourse31,series,1
244,excourse31,represent,2
244,excourse31,robust,1
244,excourse31,last,1
244,excourse31,stores,2
244,excourse31,second,2
244,excourse31,change,1
244,excourse31,introducing,1
244,excourse31,major,2
244,excourse31,moves,1
244,excourse31,view,1
244,excourse31,week,8
244,excourse31,bayes,1
244,excourse31,centers,2
244,excourse31,cloudera,1
244,excourse31,cntk,1
244,excourse31,construction,1
244,excourse31,difficulties,1
244,excourse31,disks,1
244,excourse31,disruptive,1
244,excourse31,distributions,1
244,excourse31,enormous,2
244,excourse31,finding,1
244,excourse31,flexible,1
244,excourse31,flow,1
244,excourse31,fpm,1
244,excourse31,giraph,1
244,excourse31,given,1
244,excourse31,hortonworks,1
244,excourse31,huge,2
244,excourse31,ideas,1
244,excourse31,kappa,1
244,excourse31,kmeans,1
244,excourse31,lambda,1
244,excourse31,log,1
244,excourse31,mapr,1
244,excourse31,memories,1
244,excourse31,middle,1
244,excourse31,mxnet,1
244,excourse31,naive,1
244,excourse31,opens,1
244,excourse31,paxos,1
244,excourse31,pregel,1
244,excourse31,processors,1
244,excourse31,programmability,1
244,excourse31,quantities,1
244,excourse31,redis,1
244,excourse31,society,1
244,excourse31,storm,1
244,excourse31,streamed,1
244,excourse31,subscribe,1
244,excourse31,theme,1
244,excourse31,velocity,1
244,excourse31,visit,1
244,excourse31,volumes,1
245,excourse32,cloud,1
245,excourse32,data,26
245,excourse32,learn,4
245,excourse32,use,1
245,excourse32,analyze,1
245,excourse32,course,5
245,excourse32,learning,1
245,excourse32,premise,1
245,excourse32,understand,1
245,excourse32,analysis,5
245,excourse32,big,1
245,excourse32,spark,1
245,excourse32,used,1
245,excourse32,introduction,2
245,excourse32,test,1
245,excourse32,project,1
245,excourse32,analytics,2
245,excourse32,fundamentals,2
245,excourse32,world,1
245,excourse32,role,1
245,excourse32,different,1
245,excourse32,hadoop,1
245,excourse32,help,1
245,excourse32,journey,1
245,excourse32,concepts,1
245,excourse32,key,1
245,excourse32,tools,3
245,excourse32,end,1
245,excourse32,understanding,1
245,excourse32,functions,1
245,excourse32,mining,1
245,excourse32,sources,1
245,excourse32,databases,1
245,excourse32,perform,1
245,excourse32,visualizations,1
245,excourse32,knowledge,1
245,excourse32,skills,2
245,excourse32,available,2
245,excourse32,ecosystem,3
245,excourse32,various,1
245,excourse32,identify,2
245,excourse32,communicate,1
245,excourse32,real,1
245,excourse32,hive,1
245,excourse32,explore,1
245,excourse32,many,1
245,excourse32,dashboard,1
245,excourse32,provide,1
245,excourse32,decision,1
245,excourse32,gentle,1
245,excourse32,able,2
245,excourse32,analyst,5
245,excourse32,visualize,1
245,excourse32,driven,1
245,excourse32,presents,1
245,excourse32,continue,1
245,excourse32,resources,1
245,excourse32,career,1
245,excourse32,share,1
245,excourse32,platforms,1
245,excourse32,give,1
245,excourse32,gain,1
245,excourse32,required,1
245,excourse32,become,1
245,excourse32,means,1
245,excourse32,aspects,1
245,excourse32,summarize,1
245,excourse32,stakeholders,1
245,excourse32,warehouses,1
245,excourse32,begin,1
245,excourse32,final,1
245,excourse32,scientist,1
245,excourse32,gathering,2
245,excourse32,material,1
245,excourse32,clean,1
245,excourse32,discover,1
245,excourse32,soft,1
245,excourse32,differentiate,1
245,excourse32,roles,1
245,excourse32,engineer,1
245,excourse32,major,1
245,excourse32,comes,1
245,excourse32,daily,2
245,excourse32,entails,1
245,excourse32,exciting,1
245,excourse32,life,1
245,excourse32,maker,1
245,excourse32,mastering,2
245,excourse32,option,1
245,excourse32,paths,1
245,excourse32,profession,1
245,excourse32,responsibilities,1
245,excourse32,scenario,1
245,excourse32,vendors,1
246,excourse33,create,1
246,excourse33,data,22
246,excourse33,learn,4
246,excourse33,take,1
246,excourse33,use,2
246,excourse33,want,1
246,excourse33,analyze,2
246,excourse33,course,7
246,excourse33,designed,1
246,excourse33,google,1
246,excourse33,learning,1
246,excourse33,need,1
246,excourse33,several,1
246,excourse33,understand,2
246,excourse33,videos,1
246,excourse33,using,4
246,excourse33,analysis,6
246,excourse33,analyzing,3
246,excourse33,enables,1
246,excourse33,performing,1
246,excourse33,used,1
246,excourse33,introduction,2
246,excourse33,science,1
246,excourse33,basic,2
246,excourse33,creating,1
246,excourse33,first,1
246,excourse33,project,1
246,excourse33,started,1
246,excourse33,working,3
246,excourse33,hands,1
246,excourse33,analytics,1
246,excourse33,basics,2
246,excourse33,access,1
246,excourse33,role,1
246,excourse33,web,1
246,excourse33,easy,1
246,excourse33,formats,1
246,excourse33,lab,1
246,excourse33,show,1
246,excourse33,table,1
246,excourse33,tool,2
246,excourse33,software,1
246,excourse33,end,1
246,excourse33,understanding,2
246,excourse33,functions,2
246,excourse33,getting,1
246,excourse33,perform,1
246,excourse33,focus,1
246,excourse33,knowledge,2
246,excourse33,level,1
246,excourse33,skills,1
246,excourse33,practice,2
246,excourse33,online,1
246,excourse33,make,1
246,excourse33,convert,1
246,excourse33,experience,3
246,excourse33,business,1
246,excourse33,process,1
246,excourse33,apply,1
246,excourse33,limitations,1
246,excourse33,includes,1
246,excourse33,tables,2
246,excourse33,features,1
246,excourse33,valuable,1
246,excourse33,device,1
246,excourse33,tasks,2
246,excourse33,provide,1
246,excourse33,code,1
246,excourse33,sets,1
246,excourse33,examples,1
246,excourse33,techniques,1
246,excourse33,essential,1
246,excourse33,ability,1
246,excourse33,spreadsheet,2
246,excourse33,demos,1
246,excourse33,steps,1
246,excourse33,account,1
246,excourse33,continue,1
246,excourse33,loading,1
246,excourse33,covers,1
246,excourse33,give,1
246,excourse33,instructions,1
246,excourse33,version,1
246,excourse33,gain,2
246,excourse33,filtering,2
246,excourse33,multiple,1
246,excourse33,begin,1
246,excourse33,final,1
246,excourse33,starts,1
246,excourse33,step,2
246,excourse33,acquired,1
246,excourse33,important,1
246,excourse33,clean,1
246,excourse33,cleaning,1
246,excourse33,spreadsheets,7
246,excourse33,installation,1
246,excourse33,followed,1
246,excourse33,coding,1
246,excourse33,applied,1
246,excourse33,manipulating,1
246,excourse33,pivot,3
246,excourse33,microsoft,2
246,excourse33,prior,1
246,excourse33,require,2
246,excourse33,suitable,1
246,excourse33,modern,1
246,excourse33,profession,1
246,excourse33,aspiring,1
246,excourse33,browser,1
246,excourse33,cleansing,2
246,excourse33,cost,1
246,excourse33,demonstrated,1
246,excourse33,desktop,1
246,excourse33,domains,1
246,excourse33,downloads,1
246,excourse33,excel,6
246,excourse33,expand,1
246,excourse33,follow,1
246,excourse33,formatting,1
246,excourse33,live,1
246,excourse33,made,1
246,excourse33,marketing,1
246,excourse33,organized,1
246,excourse33,plenty,1
246,excourse33,readable,1
246,excourse33,research,1
246,excourse33,sheets,1
246,excourse33,sorting,2
246,excourse33,strong,1
246,excourse33,usage,1
246,excourse33,worked,1
246,excourse33,wrangling,2
247,excourse34,data,6
247,excourse34,take,1
247,excourse34,course,2
247,excourse34,networks,1
247,excourse34,neural,1
247,excourse34,problems,1
247,excourse34,processing,1
247,excourse34,trained,1
247,excourse34,analysis,4
247,excourse34,used,2
247,excourse34,introduction,1
247,excourse34,science,2
247,excourse34,basic,1
247,excourse34,first,1
247,excourse34,get,1
247,excourse34,working,1
247,excourse34,basics,1
247,excourse34,world,1
247,excourse34,methods,1
247,excourse34,different,1
247,excourse34,see,1
247,excourse34,work,1
247,excourse34,concepts,2
247,excourse34,processes,1
247,excourse34,tools,1
247,excourse34,applications,1
247,excourse34,artificial,1
247,excourse34,typical,1
247,excourse34,field,1
247,excourse34,knowledge,1
247,excourse34,skills,1
247,excourse34,statistical,1
247,excourse34,make,1
247,excourse34,mathematical,1
247,excourse34,face,1
247,excourse34,detail,1
247,excourse34,know,1
247,excourse34,tasks,2
247,excourse34,ways,1
247,excourse34,goal,1
247,excourse34,steps,1
247,excourse34,acquisition,1
247,excourse34,setting,1
247,excourse34,main,5
247,excourse34,begin,1
247,excourse34,applied,1
247,excourse34,approaches,1
247,excourse34,practical,2
247,excourse34,ideas,1
247,excourse34,achieved,1
247,excourse34,acquainted,2
247,excourse34,activity,1
247,excourse34,discipline,1
247,excourse34,human,1
247,excourse34,researcher,1
247,excourse34,solved,1
247,excourse34,solving,1
247,excourse34,spheres,2
247,excourse34,underlying,1
248,excourse35,data,5
248,excourse35,use,4
248,excourse35,course,6
248,excourse35,datasets,1
248,excourse35,including,1
248,excourse35,learning,1
248,excourse35,models,7
248,excourse35,problem,1
248,excourse35,several,1
248,excourse35,time,3
248,excourse35,understand,5
248,excourse35,using,1
248,excourse35,provides,1
248,excourse35,used,1
248,excourse35,introduction,2
248,excourse35,university,1
248,excourse35,first,1
248,excourse35,hands,1
248,excourse35,analytics,1
248,excourse35,world,1
248,excourse35,different,1
248,excourse35,types,1
248,excourse35,introduce,1
248,excourse35,concepts,3
248,excourse35,processes,3
248,excourse35,end,1
248,excourse35,applications,3
248,excourse35,simple,2
248,excourse35,focus,1
248,excourse35,practice,1
248,excourse35,make,2
248,excourse35,method,1
248,excourse35,making,1
248,excourse35,real,1
248,excourse35,welcome,1
248,excourse35,model,1
248,excourse35,structure,1
248,excourse35,results,1
248,excourse35,linear,3
248,excourse35,modeling,8
248,excourse35,predictive,9
248,excourse35,exploring,1
248,excourse35,provide,1
248,excourse35,techniques,1
248,excourse35,decision,1
248,excourse35,able,4
248,excourse35,type,1
248,excourse35,patterns,1
248,excourse35,forecasting,3
248,excourse35,regression,3
248,excourse35,predictions,1
248,excourse35,multiple,1
248,excourse35,fit,4
